name,schema,description
e_0556.xml,schema-xml.csv,高雄市_覆鼎金段覆鼎金小段
e_0558.xml,schema-xml.csv,高雄市_獅頭段
e_0559.xml,schema-xml.csv,高雄市_金獅段
e_0560.xml,schema-xml.csv,高雄市_灣和段
e_0561.xml,schema-xml.csv,高雄市_鼎祥段
e_0562.xml,schema-xml.csv,高雄市_鼎泰段一小段
e_0563.xml,schema-xml.csv,高雄市_獅頭段一小段
e_0565.xml,schema-xml.csv,高雄市_三塊厝段一小段
e_0566.xml,schema-xml.csv,高雄市_三塊厝段二小段
e_0567.xml,schema-xml.csv,高雄市_三塊厝段三小段
e_0568.xml,schema-xml.csv,高雄市_三塊厝段四小段
e_0569.xml,schema-xml.csv,高雄市_三塊厝段五小段
e_0570.xml,schema-xml.csv,高雄市_覆鼎金段覆鼎金一小段
e_0571.xml,schema-xml.csv,高雄市_大港段一小段
e_0572.xml,schema-xml.csv,高雄市_大港段二小段
e_0573.xml,schema-xml.csv,高雄市_大港段三小段
e_0574.xml,schema-xml.csv,高雄市_大港段四小段
e_0575.xml,schema-xml.csv,高雄市_大港段五小段
e_0576.xml,schema-xml.csv,高雄市_大港段六小段
e_0577.xml,schema-xml.csv,高雄市_大港段七小段
e_0578.xml,schema-xml.csv,高雄市_鳳北段
e_0579.xml,schema-xml.csv,高雄市_鼎儀段
e_0581.xml,schema-xml.csv,高雄市_澄東段
e_0583.xml,schema-xml.csv,高雄市_新都段
e_0584.xml,schema-xml.csv,高雄市_明仁段
e_0585.xml,schema-xml.csv,高雄市_雄中段
e_0700.xml,schema-xml.csv,高雄市_大港埔段
e_0701.xml,schema-xml.csv,高雄市_新興段一小段
e_0702.xml,schema-xml.csv,高雄市_新興段二小段
e_0703.xml,schema-xml.csv,高雄市_新興段三小段
e_0704.xml,schema-xml.csv,高雄市_新興段四小段
e_0705.xml,schema-xml.csv,高雄市_大統段一小段
e_0706.xml,schema-xml.csv,高雄市_大統段二小段
e_0707.xml,schema-xml.csv,高雄市_大統段三小段
e_0800.xml,schema-xml.csv,高雄市_前金段
e_0801.xml,schema-xml.csv,高雄市_後金段
e_0802.xml,schema-xml.csv,高雄市_東金段
e_0803.xml,schema-xml.csv,高雄市_北金段
e_0804.xml,schema-xml.csv,高雄市_文東段
e_0805.xml,schema-xml.csv,高雄市_博孝段
e_0806.xml,schema-xml.csv,高雄市_民生段
e_0900.xml,schema-xml.csv,高雄市_林德官段
e_0901.xml,schema-xml.csv,高雄市_五塊厝段
e_0902.xml,schema-xml.csv,高雄市_過田子段
e_0903.xml,schema-xml.csv,高雄市_苓雅寮段
e_0904.xml,schema-xml.csv,高雄市_五權段
e_0905.xml,schema-xml.csv,高雄市_武聖段
e_0906.xml,schema-xml.csv,高雄市_意誠段
e_0907.xml,schema-xml.csv,高雄市_福東段
e_0908.xml,schema-xml.csv,高雄市_福河段
e_0909.xml,schema-xml.csv,高雄市_福裕段
e_0910.xml,schema-xml.csv,高雄市_苓洲段
e_0911.xml,schema-xml.csv,高雄市_苓東段
e_0912.xml,schema-xml.csv,高雄市_苓中段
e_0913.xml,schema-xml.csv,高雄市_林興段
e_0914.xml,schema-xml.csv,高雄市_林聖段
e_0915.xml,schema-xml.csv,高雄市_苓西段
e_0916.xml,schema-xml.csv,高雄市_衛武段
e_0917.xml,schema-xml.csv,高雄市_成功段
e_0918.xml,schema-xml.csv,高雄市_正文段
e_0919.xml,schema-xml.csv,高雄市_正昌段
